drug_id,drug_name,category,form,strength,ndc,lot_number,manufacturer,location,quantity,daily_usage,reorder_point,reorder_quantity,cost_per_unit,total_value,expiration_date,expiry_ns,days_until_expiry,days_of_supply,below_reorder,expired
RX05363,Haloperidol 80mg,Psychiatric,Injection,200mg,50773-557-70,LOT158696,Merck,Oncology Satellite,1509,145,1885,2030,2.44,3681.96,2027-08-07,1817657811018893236,470,10,True,False
RX05364,Lorazepam 80mg,CNS,Oral Solution,400mg,99452-703-32,LOT651786,AbbVie,Pediatrics Satellite,4720,227,3178,3178,3.82,18030.4,2028-03-18,1837011411018893236,694,20,False,False
RX05365,Diazepam 80mg,CNS,IV Bag,25mg,51580-417-62,LOT185158,Bristol-Myers Squibb,Pharmacy Main,267,89,1157,1246,0.45,120.15,2027-12-24,1829667411018893236,609,3,True,False
RX05366,Midazolam 80mg,CNS,Patch,50mg,87601-396-62,LOT882374,Novartis,ICU Satellite,5838,220,2860,3080,5.52,32225.76,2028-02-28,1835369811018893236,675,26,False,False
RX05367,Phenytoin 80mg,CNS,Inhaler,100mg,78133-879-82,LOT641883,Roche,ER Satellite,3704,115,1265,1610,2.86,10593.44,2028-01-19,1831913811018893236,635,32,False,False
RX05368,Levetiracetam 80mg,CNS,Suspension,250mg,20279-994-38,LOT702083,Sanofi,OR Satellite,1763,203,2842,2842,7.84,13821.92,2027-05-08,1809795411018893236,379,8,True,False
RX05369,Gabapentin 80mg,CNS,Tablet,500mg,86778-238-18,LOT220340,GlaxoSmithKline,Oncology Satellite,2943,85,595,1190,1.2,3531.6,2028-05-16,1842109011018893236,753,34,False,False
RX05370,Propofol 80mg,Anesthesia,Capsule,1000mg,92910-440-90,LOT154168,AstraZeneca,Pediatrics Satellite,2746,184,2576,2576,8.46,23231.16,2027-06-01,1811869011018893236,403,14,False,False
RX05371,Ketamine 80mg,Anesthesia,Injection,5mg/mL,84835-532-27,LOT520508,Eli Lilly,Pharmacy Main,287,24,240,336,10.41,2987.67,2026-10-14,1791997011018893236,173,11,False,False
RX05372,Succinylcholine 80mg,Anesthesia,Oral Solution,10mg/mL,56278-399-82,LOT752510,Amgen,ICU Satellite,2069,174,2088,2436,18.13,37510.97,2027-04-02,1806685011018893236,343,11,True,False
RX05373,Methotrexate 80mg,Oncology,IV Bag,40mg,72742-667-90,LOT762346,Gilead Sciences,ER Satellite,5562,226,2260,3164,16.01,89047.62,2027-10-14,1823533011018893236,538,24,False,False
RX05374,Doxorubicin 80mg,Oncology,Patch,80mg,26164-123-13,LOT202149,Baxter,OR Satellite,10,41,123,574,229.52,2295.2,2027-09-24,1821805011018893236,518,0,True,False
RX05375,Paclitaxel 80mg,Oncology,Inhaler,200mg,64554-710-17,LOT514305,Fresenius Kabi,Oncology Satellite,728,192,2112,2688,251.28,182931.84,2028-06-23,1845392211018893236,791,3,True,False
RX05376,Acyclovir 80mg,Antiviral,Suspension,400mg,54590-210-42,LOT710995,Hospira,Pediatrics Satellite,175,48,384,672,3.26,570.5,2027-07-23,1816361811018893236,455,3,True,False
RX05377,Oseltamivir 80mg,Antiviral,Tablet,25mg,92898-814-95,LOT943648,Mylan,Pharmacy Main,578,198,2772,2772,16.13,9323.14,2027-04-21,1808326611018893236,362,2,True,False
RX05378,Remdesivir 80mg,Antiviral,Capsule,50mg,92727-461-75,LOT828376,Teva,ICU Satellite,130,5,15,70,770.54,100170.2,2026-03-11,1773248211018893236,-44,26,False,True
RX05379,Tacrolimus 80mg,Immunosuppressant,Injection,100mg,98262-756-47,LOT855704,Sandoz,ER Satellite,558,125,625,1750,28.09,15674.22,2028-01-13,1831395411018893236,629,4,True,False
RX05380,Mycophenolate 80mg,Immunosuppressant,Oral Solution,250mg,26843-734-48,LOT955755,Hikma,OR Satellite,3228,179,1611,2506,11.15,35992.2,2027-03-02,1804006611018893236,312,18,False,False
RX05381,Calcium Carbonate 80mg,Supplement,IV Bag,500mg,26291-700-69,LOT262831,Pfizer,Oncology Satellite,1747,134,402,1876,0.05,87.35,2027-02-26,1803661011018893236,308,13,False,False
RX05382,Vitamin D3 80mg,Supplement,Patch,1000mg,43556-310-40,LOT443457,Johnson & Johnson,Pediatrics Satellite,523,192,960,2688,0.17,88.91,2028-01-07,1830877011018893236,623,2,True,False
RX05383,Iron Sulfate 80mg,Supplement,Inhaler,5mg/mL,73446-609-66,LOT323006,Merck,Pharmacy Main,948,61,488,854,0.2,189.6,2028-01-30,1832864211018893236,646,15,False,False
RX05384,Folic Acid 80mg,Supplement,Suspension,10mg/mL,52293-149-36,LOT797948,AbbVie,ICU Satellite,397,66,528,924,0.22,87.34,2027-09-05,1820163411018893236,499,6,True,False
RX05385,Potassium Chloride 80mg,Electrolyte,Tablet,40mg,88546-194-42,LOT101058,Bristol-Myers Squibb,ER Satellite,19,19,266,266,0.75,14.25,2028-01-01,1830358611018893236,617,1,True,False
RX05386,Sodium Bicarbonate 80mg,Electrolyte,Capsule,80mg,33898-988-75,LOT131295,Novartis,OR Satellite,307,122,1586,1708,1.08,331.56,2028-09-11,1852304211018893236,871,2,True,False
RX05387,Magnesium Sulfate 80mg,Electrolyte,Injection,200mg,73094-962-43,LOT513482,Roche,Oncology Satellite,699,246,3198,3444,1.27,887.73,2027-10-21,1824137811018893236,545,2,True,False
RX05388,Normal Saline 0.9% 80mg,IV Fluid,Oral Solution,400mg,72202-255-21,LOT581782,Sanofi,Pediatrics Satellite,2474,102,1020,1428,3.61,8931.14,2028-07-09,1846774611018893236,807,24,False,False
RX05389,Lactated Ringer's 80mg,IV Fluid,IV Bag,25mg,75595-772-41,LOT920651,GlaxoSmithKline,Pharmacy Main,148,32,192,448,2.95,436.6,2027-03-22,1805734611018893236,332,4,True,False
RX05390,Dextrose 5% 80mg,IV Fluid,Patch,50mg,60706-967-83,LOT489771,AstraZeneca,ICU Satellite,446,190,950,2660,4.38,1953.48,2027-03-01,1803920211018893236,311,2,True,False
RX05391,Albumin 25% 80mg,IV Fluid,Inhaler,100mg,59775-601-36,LOT435728,Eli Lilly,ER Satellite,1484,185,1480,2590,222.56,330279.04,2027-09-05,1820163411018893236,499,8,False,False
RX05392,Aspirin 80mg,Analgesic,Suspension,250mg,17259-777-73,LOT284400,Amgen,OR Satellite,485,188,2068,2632,0.05,24.25,2028-04-25,1840294611018893236,732,2,True,False
RX05393,Naproxen 80mg,Analgesic,Tablet,500mg,64420-867-96,LOT175472,Gilead Sciences,Oncology Satellite,1218,135,1350,1890,0.4,487.2,2028-07-18,1847552211018893236,816,9,True,False
RX05394,Celecoxib 80mg,Analgesic,Capsule,1000mg,89625-309-94,LOT524551,Baxter,Pediatrics Satellite,180,48,336,672,2.94,529.2,2027-11-24,1827075411018893236,579,3,True,False
RX05395,Amoxicillin 200mg,Antibiotic,Injection,5mg/mL,67854-441-60,LOT831943,Fresenius Kabi,Pharmacy Main,439,173,2076,2422,0.56,245.84,2027-04-18,1808067411018893236,359,2,True,False
RX05396,Azithromycin 200mg,Antibiotic,Oral Solution,10mg/mL,86423-426-18,LOT760128,Hospira,ICU Satellite,456,78,936,1092,4.0,1824.0,2028-08-14,1849885011018893236,843,5,True,False
RX05397,Ciprofloxacin 200mg,Antibiotic,IV Bag,40mg,18082-767-60,LOT310608,Mylan,ER Satellite,1610,156,1404,2184,4.0,6440.0,2026-10-18,1792342611018893236,177,10,False,False
RX05398,Doxycycline 200mg,Antibiotic,Patch,80mg,60966-365-17,LOT566965,Teva,OR Satellite,241,101,303,1414,1.29,310.89,2027-03-12,1804870611018893236,322,2,True,False
RX05399,Vancomycin 200mg,Antibiotic,Inhaler,200mg,24168-192-36,LOT876885,Sandoz,Oncology Satellite,454,132,924,1848,41.65,18909.1,2028-07-16,1847379411018893236,814,3,True,False
RX05400,Meropenem 200mg,Antibiotic,Suspension,400mg,92810-786-90,LOT358305,Hikma,Pediatrics Satellite,1600,169,2366,2366,45.97,73552.0,2028-03-25,1837616211018893236,701,9,True,False
RX05401,Piperacillin-Tazobactam 200mg,Antibiotic,Tablet,25mg,31389-883-86,LOT432296,Pfizer,Pharmacy Main,2989,156,780,2184,56.25,168131.25,2027-07-17,1815843411018893236,449,19,False,False
RX05402,Metronidazole 200mg,Antibiotic,Capsule,50mg,18020-442-56,LOT412684,Johnson & Johnson,ICU Satellite,3215,150,1500,2100,1.57,5047.55,2027-06-24,1813856211018893236,426,21,False,False
RX05403,Clindamycin 200mg,Antibiotic,Injection,100mg,21687-286-98,LOT716369,Merck,ER Satellite,4790,134,1876,1876,1.74,8334.6,2028-05-06,1841245011018893236,743,35,False,False
RX05404,Trimethoprim-Sulfamethoxazole 200mg,Antibiotic,Oral Solution,250mg,22595-433-47,LOT837991,AbbVie,OR Satellite,6294,237,2844,3318,1.3,8182.2,2028-05-01,1840813011018893236,738,26,False,False
RX05405,Metformin 200mg,Antidiabetic,IV Bag,500mg,26684-687-41,LOT327426,Bristol-Myers Squibb,Oncology Satellite,1683,142,1420,1988,0.09,151.47,2026-03-19,1773939411018893236,-36,11,False,True
RX05406,Insulin Glargine 200mg,Antidiabetic,Patch,1000mg,35563-582-43,LOT541128,Novartis,Pediatrics Satellite,434,200,1000,2800,73.38,31846.92,2027-04-14,1807721811018893236,355,2,True,False
RX05407,Insulin Lispro 200mg,Antidiabetic,Inhaler,5mg/mL,80221-394-19,LOT477179,Roche,Pharmacy Main,8,7,42,98,88.69,709.52,2027-05-28,1811523411018893236,399,1,True,False
RX05408,Glipizide 200mg,Antidiabetic,Suspension,10mg/mL,18834-638-44,LOT281174,Sanofi,ICU Satellite,684,129,1806,1806,0.92,629.28,2026-07-26,1785085011018893236,93,5,True,False
RX05409,Sitagliptin 200mg,Antidiabetic,Tablet,40mg,56293-915-62,LOT889460,GlaxoSmithKline,ER Satellite,5293,181,1448,2534,27.51,145610.43,2026-05-13,1778691411018893236,19,29,False,False
RX05410,Empagliflozin 200mg,Antidiabetic,Capsule,80mg,83134-714-30,LOT262674,AstraZeneca,OR Satellite,446,23,299,322,25.85,11529.1,2028-09-23,1853341011018893236,883,19,False,False
RX05411,Lisinopril 200mg,Antihypertensive,Injection,200mg,82924-602-95,LOT127086,Eli Lilly,Oncology Satellite,740,58,290,812,0.35,259.0,2028-02-15,1834246611018893236,662,12,False,False
RX05412,Amlodipine 200mg,Antihypertensive,Oral Solution,400mg,29377-660-32,LOT737904,Amgen,Pediatrics Satellite,1597,224,672,3136,0.63,1006.11,2028-05-20,1842454611018893236,757,7,False,False
RX05413,Losartan 200mg,Antihypertensive,IV Bag,25mg,81194-974-66,LOT652762,Gilead Sciences,Pharmacy Main,3266,239,1434,3346,1.15,3755.9,2027-03-10,1804697811018893236,320,13,False,False
RX05414,Metoprolol 200mg,Antihypertensive,Patch,50mg,55973-922-86,LOT780440,Baxter,ICU Satellite,850,158,1264,2212,0.63,535.5,2028-03-22,1837357011018893236,698,5,True,False
RX05415,Carvedilol 200mg,Antihypertensive,Inhaler,100mg,50606-970-73,LOT379007,Fresenius Kabi,ER Satellite,1984,106,530,1484,0.86,1706.24,2027-05-04,1809449811018893236,375,18,False,False
RX05416,Hydralazine 200mg,Antihypertensive,Suspension,250mg,29777-632-41,LOT207697,Hospira,OR Satellite,1474,107,856,1498,1.02,1503.48,2026-04-13,1776099411018893236,-11,13,False,True
RX05417,Atorvastatin 200mg,Lipid-lowering,Tablet,500mg,16459-638-79,LOT151503,Mylan,Oncology Satellite,125,196,2156,2744,0.75,93.75,2027-03-06,1804352211018893236,316,0,True,False
RX05418,Rosuvastatin 200mg,Lipid-lowering,Capsule,1000mg,55956-868-13,LOT883468,Teva,Pediatrics Satellite,7867,241,1928,3374,1.14,8968.38,2027-04-26,1808758611018893236,367,32,False,False
RX05419,Simvastatin 200mg,Lipid-lowering,Injection,5mg/mL,11381-211-10,LOT689312,Sandoz,Pharmacy Main,910,175,2275,2450,0.3,273.0,2026-03-22,1774198611018893236,-33,5,True,True
RX05420,Omeprazole 200mg,GI,Oral Solution,10mg/mL,87927-603-43,LOT365959,Hikma,ICU Satellite,9110,233,3029,3262,0.48,4372.8,2028-06-30,1845997011018893236,798,39,False,False
RX05421,Pantoprazole 200mg,GI,IV Bag,40mg,81834-537-58,LOT303278,Pfizer,ER Satellite,325,129,1548,1806,0.6,195.0,2026-10-13,1791910611018893236,172,2,True,False
RX05422,Ondansetron 200mg,GI,Patch,80mg,41750-324-39,LOT414938,Johnson & Johnson,OR Satellite,5193,214,1498,2996,3.17,16461.81,2027-04-11,1807462611018893236,352,24,False,False
RX05423,Metoclopramide 200mg,GI,Inhaler,200mg,39998-303-71,LOT705193,Merck,Oncology Satellite,3626,211,1477,2954,0.93,3372.18,2028-04-09,1838912211018893236,716,17,False,False
RX05424,Famotidine 200mg,GI,Suspension,400mg,32317-614-24,LOT746060,AbbVie,Pediatrics Satellite,639,230,3220,3220,1.86,1188.54,2027-05-24,1811177811018893236,395,2,True,False
RX05425,Morphine 200mg,Analgesic,Tablet,25mg,48033-311-80,LOT769848,Bristol-Myers Squibb,Pharmacy Main,706,238,714,3332,2.53,1786.18,2026-09-11,1789145811018893236,140,2,True,False
RX05426,Oxycodone 200mg,Analgesic,Capsule,50mg,31573-218-86,LOT403869,Novartis,ICU Satellite,1180,129,1032,1806,2.48,2926.4,2026-04-30,1777568211018893236,6,9,False,False
RX05427,Hydrocodone 200mg,Analgesic,Injection,100mg,64618-127-89,LOT601430,Roche,ER Satellite,81,4,12,56,2.68,217.08,2026-11-23,1795453011018893236,213,20,False,False
RX05428,Tramadol 200mg,Analgesic,Oral Solution,250mg,45347-463-85,LOT610459,Sanofi,OR Satellite,9235,223,2007,3122,2.25,20778.75,2026-08-24,1787590611018893236,122,41,False,False
RX05429,Fentanyl 200mg,Analgesic,IV Bag,500mg,51560-694-24,LOT735959,GlaxoSmithKline,Oncology Satellite,1678,117,1053,1638,19.3,32385.4,2026-03-26,1774544211018893236,-29,14,False,True
RX05430,Ketorolac 200mg,Analgesic,Patch,1000mg,40388-498-65,LOT482561,AstraZeneca,Pediatrics Satellite,899,144,1008,2016,3.92,3524.08,2027-07-19,1816016211018893236,451,6,True,False
RX05431,Ibuprofen 200mg,Analgesic,Inhaler,5mg/mL,78678-561-48,LOT630542,Eli Lilly,Pharmacy Main,1807,54,702,756,0.29,524.03,2027-09-02,1819904211018893236,496,33,False,False
RX05432,Acetaminophen 200mg,Analgesic,Suspension,10mg/mL,57475-563-24,LOT356628,Amgen,ICU Satellite,5595,193,2509,2702,0.36,2014.2,2027-02-27,1803747411018893236,309,28,False,False
RX05433,Naloxone 200mg,Emergency,Tablet,40mg,44595-911-86,LOT509262,Gilead Sciences,ER Satellite,1253,30,330,420,144.69,181296.57,2026-11-24,1795539411018893236,214,41,False,False
RX05434,Epinephrine 200mg,Emergency,Capsule,80mg,72769-356-71,LOT599888,Baxter,OR Satellite,248,18,216,252,26.77,6638.96,2027-01-31,1801414611018893236,282,13,False,False
RX05435,Atropine 200mg,Emergency,Injection,200mg,28560-327-74,LOT387482,Fresenius Kabi,Oncology Satellite,970,125,1250,1750,8.16,7915.2,2027-12-25,1829753811018893236,610,7,True,False
RX05436,Adenosine 200mg,Emergency,Oral Solution,400mg,19529-904-89,LOT185336,Hospira,Pediatrics Satellite,3640,133,1064,1862,41.59,151387.6,2027-04-06,1807030611018893236,347,27,False,False
RX05437,Amiodarone 200mg,Cardiac,IV Bag,25mg,87676-991-95,LOT663993,Mylan,Pharmacy Main,8505,239,2390,3346,19.95,169674.75,2027-02-13,1802537811018893236,295,35,False,False
RX05438,Digoxin 200mg,Cardiac,Patch,50mg,15307-754-13,LOT162637,Teva,ICU Satellite,519,219,3066,3066,4.16,2159.04,2026-09-17,1789664211018893236,146,2,True,False
RX05439,Furosemide 200mg,Cardiac,Inhaler,100mg,24851-548-39,LOT498232,Sandoz,ER Satellite,50,84,672,1176,0.49,24.5,2026-12-28,1798477011018893236,248,0,True,False
RX05440,Warfarin 200mg,Anticoagulant,Suspension,250mg,84353-168-83,LOT335003,Hikma,OR Satellite,1492,84,588,1176,0.59,880.28,2026-04-12,1776013011018893236,-12,17,False,True
RX05441,Heparin 200mg,Anticoagulant,Tablet,500mg,96207-857-70,LOT208159,Pfizer,Oncology Satellite,378,72,504,1008,3.63,1372.14,2027-05-02,1809277011018893236,373,5,True,False
RX05442,Enoxaparin 200mg,Anticoagulant,Capsule,1000mg,63270-444-40,LOT311999,Johnson & Johnson,Pediatrics Satellite,239,36,216,504,37.13,8874.07,2028-08-30,1851267411018893236,859,6,False,False
RX05443,Clopidogrel 200mg,Anticoagulant,Injection,5mg/mL,86718-786-79,LOT121114,Merck,Pharmacy Main,754,97,1164,1358,2.43,1832.22,2027-07-06,1814893011018893236,438,7,True,False
RX05444,Apixaban 200mg,Anticoagulant,Oral Solution,10mg/mL,25733-708-61,LOT100097,AbbVie,ICU Satellite,1281,148,1628,2072,35.56,45552.36,2026-09-16,1789577811018893236,145,8,True,False
RX05445,Levothyroxine 200mg,Hormone,IV Bag,40mg,92954-581-74,LOT783294,Bristol-Myers Squibb,ER Satellite,4588,136,1360,1904,0.79,3624.52,2028-04-30,1840726611018893236,737,33,False,False
RX05446,Prednisone 200mg,Steroid,Patch,80mg,34948-576-64,LOT359575,Novartis,OR Satellite,2396,222,3108,3108,0.47,1126.12,2028-05-23,1842713811018893236,760,10,True,False
RX05447,Methylprednisolone 200mg,Steroid,Inhaler,200mg,77563-842-41,LOT558589,Roche,Oncology Satellite,480,14,140,196,7.6,3648.0,2026-10-20,1792515411018893236,179,34,False,False
RX05448,Dexamethasone 200mg,Steroid,Suspension,400mg,84630-610-74,LOT949780,Sanofi,Pediatrics Satellite,3374,218,654,3052,2.75,9278.5,2027-10-13,1823446611018893236,537,15,False,False
RX05449,Albuterol 200mg,Pulmonary,Tablet,25mg,17241-802-92,LOT406536,GlaxoSmithKline,Pharmacy Main,1999,85,255,1190,5.37,10734.63,2028-05-27,1843059411018893236,764,23,False,False
RX05450,Ipratropium 200mg,Pulmonary,Capsule,50mg,88722-509-30,LOT739418,AstraZeneca,ICU Satellite,1355,73,219,1022,5.99,8116.45,2027-06-07,1812387411018893236,409,18,False,False
RX05451,Budesonide 200mg,Pulmonary,Injection,100mg,90236-336-33,LOT823240,Eli Lilly,ER Satellite,702,231,924,3234,18.79,13190.58,2026-03-27,1774630611018893236,-28,3,True,True
RX05452,Sertraline 200mg,Psychiatric,Oral Solution,250mg,30753-453-47,LOT504552,Amgen,OR Satellite,1657,245,1960,3430,0.59,977.63,2026-08-08,1786208211018893236,106,6,True,False
RX05453,Escitalopram 200mg,Psychiatric,IV Bag,500mg,56036-535-73,LOT226947,Gilead Sciences,Oncology Satellite,85,62,744,868,1.05,89.25,2027-01-15,1800032211018893236,266,1,True,False
RX05454,Fluoxetine 200mg,Psychiatric,Patch,1000mg,67973-268-45,LOT940482,Baxter,Pediatrics Satellite,452,19,152,266,0.62,280.24,2026-10-04,1791133011018893236,163,23,False,False
RX05455,Quetiapine 200mg,Psychiatric,Inhaler,5mg/mL,82491-571-95,LOT135965,Fresenius Kabi,Pharmacy Main,2267,165,660,2310,4.46,10110.82,2028-03-12,1836493011018893236,688,13,False,False
RX05456,Haloperidol 200mg,Psychiatric,Suspension,10mg/mL,51343-883-35,LOT824233,Hospira,ICU Satellite,4102,131,917,1834,1.64,6727.28,2026-03-17,1773766611018893236,-38,31,False,True
RX05457,Lorazepam 200mg,CNS,Tablet,40mg,91079-741-71,LOT248829,Mylan,ER Satellite,186,142,852,1988,2.07,385.02,2028-04-07,1838739411018893236,714,1,True,False
RX05458,Diazepam 200mg,CNS,Capsule,80mg,69433-858-99,LOT125202,Teva,OR Satellite,888,113,1356,1582,0.39,346.32,2027-03-24,1805907411018893236,334,7,True,False
RX05459,Midazolam 200mg,CNS,Injection,200mg,68777-286-18,LOT917346,Sandoz,Oncology Satellite,194,91,273,1274,5.24,1016.56,2027-05-02,1809277011018893236,373,2,True,False
RX05460,Phenytoin 200mg,CNS,Oral Solution,400mg,82455-560-13,LOT968162,Hikma,Pediatrics Satellite,218,34,272,476,2.1,457.8,2027-04-11,1807462611018893236,352,6,True,False
RX05461,Levetiracetam 200mg,CNS,IV Bag,25mg,84601-998-81,LOT908354,Pfizer,Pharmacy Main,1980,240,2640,3360,3.41,6751.8,2027-02-14,1802624211018893236,296,8,True,False
RX05462,Gabapentin 200mg,CNS,Patch,50mg,21071-328-70,LOT208448,Johnson & Johnson,ICU Satellite,147,41,574,574,0.43,63.21,2027-10-18,1823878611018893236,542,3,True,False
RX05463,Propofol 200mg,Anesthesia,Inhaler,100mg,14632-948-77,LOT490048,Merck,ER Satellite,10,124,1116,1736,8.84,88.4,2028-02-13,1834073811018893236,660,0,True,False
RX05464,Ketamine 200mg,Anesthesia,Suspension,250mg,75779-309-64,LOT916173,AbbVie,OR Satellite,136,137,1233,1918,6.91,939.76,2027-10-03,1822582611018893236,527,0,True,False
RX05465,Succinylcholine 200mg,Anesthesia,Tablet,500mg,80219-504-64,LOT452292,Bristol-Myers Squibb,Oncology Satellite,2025,240,2160,3360,6.59,13344.75,2027-06-06,1812301011018893236,408,8,True,False
RX05466,Methotrexate 200mg,Oncology,Capsule,1000mg,55861-677-55,LOT570708,Novartis,Pediatrics Satellite,376,172,1548,2408,43.65,16412.4,2027-07-09,1815152211018893236,441,2,True,False
RX05467,Doxorubicin 200mg,Oncology,Injection,5mg/mL,10393-426-91,LOT801590,Roche,Pharmacy Main,3010,202,1616,2828,75.12,226111.2,2027-01-01,1798822611018893236,252,14,False,False
RX05468,Paclitaxel 200mg,Oncology,Oral Solution,10mg/mL,11564-400-15,LOT287522,Sanofi,ICU Satellite,3943,229,2977,3206,228.59,901330.37,2026-07-21,1784653011018893236,88,17,False,False
RX05469,Acyclovir 200mg,Antiviral,IV Bag,40mg,18479-126-90,LOT666838,GlaxoSmithKline,ER Satellite,2666,86,1032,1204,4.52,12050.32,2028-04-03,1838393811018893236,710,31,False,False
RX05470,Oseltamivir 200mg,Antiviral,Patch,80mg,54906-596-74,LOT406143,AstraZeneca,OR Satellite,2665,235,2585,3290,8.78,23398.7,2027-06-11,1812733011018893236,413,11,False,False
RX05471,Remdesivir 200mg,Antiviral,Inhaler,200mg,12789-256-46,LOT219685,Eli Lilly,Oncology Satellite,3871,195,2535,2730,237.17,918085.07,2026-08-09,1786294611018893236,107,19,False,False
RX05472,Tacrolimus 200mg,Immunosuppressant,Suspension,400mg,49711-693-41,LOT222623,Amgen,Pediatrics Satellite,10,6,48,84,74.19,741.9,2026-05-09,1778345811018893236,15,1,True,False
RX05473,Mycophenolate 200mg,Immunosuppressant,Tablet,25mg,99198-941-24,LOT190167,Gilead Sciences,Pharmacy Main,56,105,1155,1470,3.55,198.8,2028-01-26,1832518611018893236,642,0,True,False
RX05474,Calcium Carbonate 200mg,Supplement,Capsule,50mg,21708-336-92,LOT398354,Baxter,ICU Satellite,1502,89,1157,1246,0.29,435.58,2027-04-05,1806944211018893236,346,16,False,False
RX05475,Vitamin D3 200mg,Supplement,Injection,100mg,15517-142-49,LOT452022,Fresenius Kabi,ER Satellite,56,6,78,84,0.25,14.0,2028-01-09,1831049811018893236,625,9,True,False
RX05476,Iron Sulfate 200mg,Supplement,Oral Solution,250mg,27055-741-71,LOT124226,Hospira,OR Satellite,138,143,1859,2002,0.25,34.5,2027-09-28,1822150611018893236,522,0,True,False
RX05477,Folic Acid 200mg,Supplement,IV Bag,500mg,50337-738-40,LOT448162,Mylan,Oncology Satellite,304,105,1365,1470,0.09,27.36,2027-04-07,1807117011018893236,348,2,True,False
RX05478,Potassium Chloride 200mg,Electrolyte,Patch,1000mg,95128-944-74,LOT142698,Teva,Pediatrics Satellite,2853,113,1582,1582,1.04,2967.12,2028-02-20,1834678611018893236,667,25,False,False
RX05479,Sodium Bicarbonate 200mg,Electrolyte,Inhaler,5mg/mL,38512-513-47,LOT610906,Sandoz,Pharmacy Main,3229,237,3081,3318,0.44,1420.76,2027-04-17,1807981011018893236,358,13,False,False
RX05480,Magnesium Sulfate 200mg,Electrolyte,Suspension,10mg/mL,22750-596-14,LOT649430,Hikma,ICU Satellite,155,37,296,518,1.59,246.45,2027-02-06,1801933011018893236,288,4,True,False
